Valid time	Local time	Precipitation[mm] (acc.)	Temperature[degC]	SSRD[Jm-2] (acc.)
2022-06-25T19:00+00:00	2022-06-25T20:00+01:00	0.440215	24.665186	18770538.000000
2022-06-25T20:00+00:00	2022-06-25T21:00+01:00	0.440643	22.892236	18782118.000000
2022-06-25T21:00+00:00	2022-06-25T22:00+01:00	0.441074	21.467981	18782118.000000
2022-06-25T22:00+00:00	2022-06-25T23:00+01:00	0.441070	20.823969	18782118.000000
2022-06-25T23:00+00:00	2022-06-26T00:00+01:00	0.441498	20.763300	18782118.000000
2022-06-26T00:00+00:00	2022-06-26T01:00+01:00	0.441502	20.728204	18782118.000000
2022-06-26T01:00+00:00	2022-06-26T02:00+01:00	0.000000	20.866754	0.000000
2022-06-26T02:00+00:00	2022-06-26T03:00+01:00	0.000000	19.833643	0.000000
2022-06-26T03:00+00:00	2022-06-26T04:00+01:00	0.000000	17.919672	0.000000
2022-06-26T04:00+00:00	2022-06-26T05:00+01:00	0.000000	17.591211	86665.250000
2022-06-26T05:00+00:00	2022-06-26T06:00+01:00	0.000000	19.474786	478107.000000
2022-06-26T06:00+00:00	2022-06-26T07:00+01:00	0.000000	22.567834	1375152.500000
2022-06-26T07:00+00:00	2022-06-26T08:00+01:00	0.000000	24.501459	2622520.000000
2022-06-26T08:00+00:00	2022-06-26T09:00+01:00	0.000097	26.295618	4546275.000000
2022-06-26T09:00+00:00	2022-06-26T10:00+01:00	0.000549	27.465540	6825684.000000
2022-06-26T10:00+00:00	2022-06-26T11:00+01:00	0.001221	27.950647	9002205.000000
2022-06-26T11:00+00:00	2022-06-26T12:00+01:00	0.001221	28.210962	11037813.000000
2022-06-26T12:00+00:00	2022-06-26T13:00+01:00	0.001225	28.572839	13079466.000000
2022-06-26T13:00+00:00	2022-06-26T14:00+01:00	0.001225	28.758600	15118247.000000
2022-06-26T14:00+00:00	2022-06-26T15:00+01:00	0.001225	29.147638	16970227.000000
2022-06-26T15:00+00:00	2022-06-26T16:00+01:00	0.001657	29.440271	18818288.000000
2022-06-26T16:00+00:00	2022-06-26T17:00+01:00	0.001657	29.081812	20085918.000000
2022-06-26T17:00+00:00	2022-06-26T18:00+01:00	0.002309	28.536096	20946548.000000
2022-06-26T18:00+00:00	2022-06-26T19:00+01:00	0.002309	27.615015	21456841.000000
2022-06-26T19:00+00:00	2022-06-26T20:00+01:00	0.002309	26.323450	21644241.000000
2022-06-26T20:00+00:00	2022-06-26T21:00+01:00	0.002309	25.014978	21658670.000000
2022-06-26T21:00+00:00	2022-06-26T22:00+01:00	0.002309	23.791467	21658670.000000
2022-06-26T22:00+00:00	2022-06-26T23:00+01:00	0.002309	22.950952	21658670.000000
2022-06-26T23:00+00:00	2022-06-27T00:00+01:00	0.002309	22.078943	21658670.000000
2022-06-27T00:00+00:00	2022-06-27T01:00+01:00	0.002309	21.342371	21658670.000000
2022-06-27T01:00+00:00	2022-06-27T02:00+01:00	0.000000	20.598260	0.000000
2022-06-27T02:00+00:00	2022-06-27T03:00+01:00	0.000000	19.823816	0.000000
2022-06-27T03:00+00:00	2022-06-27T04:00+01:00	0.000000	19.114526	0.000000
2022-06-27T04:00+00:00	2022-06-27T05:00+01:00	0.000000	18.878809	85877.750000
2022-06-27T05:00+00:00	2022-06-27T06:00+01:00	0.000000	20.737329	512803.500000
2022-06-27T06:00+00:00	2022-06-27T07:00+01:00	0.000000	23.651270	1356591.500000
2022-06-27T07:00+00:00	2022-06-27T08:00+01:00	0.150384	22.607385	2123865.500000
2022-06-27T08:00+00:00	2022-06-27T09:00+01:00	0.150384	24.416864	3486236.500000
2022-06-27T09:00+00:00	2022-06-27T10:00+01:00	0.150384	26.500818	5638658.500000
2022-06-27T10:00+00:00	2022-06-27T11:00+01:00	0.151978	28.148004	8255649.500000
2022-06-27T11:00+00:00	2022-06-27T12:00+01:00	0.153901	29.349023	11118299.000000
2022-06-27T12:00+00:00	2022-06-27T13:00+01:00	0.223690	29.813562	13842519.000000
2022-06-27T13:00+00:00	2022-06-27T14:00+01:00	0.343253	28.962610	16000847.000000
2022-06-27T14:00+00:00	2022-06-27T15:00+01:00	0.524146	27.693323	18096346.000000
2022-06-27T15:00+00:00	2022-06-27T16:00+01:00	0.532200	27.684534	19526049.000000
2022-06-27T16:00+00:00	2022-06-27T17:00+01:00	0.657564	27.078455	20752531.000000
2022-06-27T17:00+00:00	2022-06-27T18:00+01:00	0.670815	26.484918	21650840.000000
2022-06-27T18:00+00:00	2022-06-27T19:00+01:00	0.670815	25.804163	22153853.000000
2022-06-27T19:00+00:00	2022-06-27T20:00+01:00	0.670815	25.356073	22335683.000000
2022-06-27T20:00+00:00	2022-06-27T21:00+01:00	0.670815	24.234827	22349435.000000
2022-06-27T21:00+00:00	2022-06-27T22:00+01:00	0.681324	22.814355	22349435.000000
2022-06-27T22:00+00:00	2022-06-27T23:00+01:00	0.926686	21.115900	22349435.000000
2022-06-27T23:00+00:00	2022-06-28T00:00+01:00	1.478141	20.025110	22349435.000000
2022-06-28T00:00+00:00	2022-06-28T01:00+01:00	1.727910	19.353723	22349435.000000
2022-06-28T01:00+00:00	2022-06-28T02:00+01:00	0.017870	18.923517	0.000000
2022-06-28T02:00+00:00	2022-06-28T03:00+01:00	0.018389	18.407159	0.000000
2022-06-28T03:00+00:00	2022-06-28T04:00+01:00	0.018390	17.802301	0.000000
2022-06-28T04:00+00:00	2022-06-28T05:00+01:00	0.018390	17.484094	64620.750000
2022-06-28T05:00+00:00	2022-06-28T06:00+01:00	0.018565	17.492029	314847.500000
2022-06-28T06:00+00:00	2022-06-28T07:00+01:00	0.018621	17.757318	939749.500000
2022-06-28T07:00+00:00	2022-06-28T08:00+01:00	0.022545	17.806909	1794243.500000
2022-06-28T08:00+00:00	2022-06-28T09:00+01:00	0.025354	19.270532	3486727.000000
2022-06-28T09:00+00:00	2022-06-28T10:00+01:00	0.025354	20.560114	5598940.500000
2022-06-28T10:00+00:00	2022-06-28T11:00+01:00	0.025354	21.816919	8336812.500000
2022-06-28T11:00+00:00	2022-06-28T12:00+01:00	0.025354	22.744653	11290545.000000
2022-06-28T12:00+00:00	2022-06-28T13:00+01:00	0.025354	23.477502	14357968.500000
2022-06-28T13:00+00:00	2022-06-28T14:00+01:00	0.025778	24.003076	17281971.000000
2022-06-28T14:00+00:00	2022-06-28T15:00+01:00	0.025778	24.254236	19844406.000000
2022-06-28T15:00+00:00	2022-06-28T16:00+01:00	0.025778	24.513269	22200410.000000
2022-06-28T16:00+00:00	2022-06-28T17:00+01:00	0.025778	24.486353	24050672.000000
2022-06-28T17:00+00:00	2022-06-28T18:00+01:00	0.025778	24.151788	25307157.000000
2022-06-28T18:00+00:00	2022-06-28T19:00+01:00	0.025778	23.526697	25966896.000000
2022-06-28T19:00+00:00	2022-06-28T20:00+01:00	0.025778	22.518945	26191504.000000
2022-06-28T20:00+00:00	2022-06-28T21:00+01:00	0.025778	21.386560	26207650.000000
2022-06-28T21:00+00:00	2022-06-28T22:00+01:00	0.026211	20.589319	26207650.000000
2022-06-28T22:00+00:00	2022-06-28T23:00+01:00	0.026211	20.207727	26207650.000000
2022-06-28T23:00+00:00	2022-06-29T00:00+01:00	0.027063	19.745081	26207650.000000
2022-06-29T00:00+00:00	2022-06-29T01:00+01:00	0.027063	19.248621	26207650.000000
2022-06-29T01:00+00:00	2022-06-29T02:00+01:00	0.000000	18.975336	0.000000
2022-06-29T02:00+00:00	2022-06-29T03:00+01:00	0.000000	18.869562	0.000000
2022-06-29T03:00+00:00	2022-06-29T04:00+01:00	0.000000	18.593774	0.000000
2022-06-29T04:00+00:00	2022-06-29T05:00+01:00	0.000000	18.617578	58810.500000
2022-06-29T05:00+00:00	2022-06-29T06:00+01:00	0.026671	18.998804	302849.250000
2022-06-29T06:00+00:00	2022-06-29T07:00+01:00	1.660634	19.038110	790650.000000
2022-06-29T07:00+00:00	2022-06-29T08:00+01:00	2.439946	20.409998	1839907.000000
2022-06-29T08:00+00:00	2022-06-29T09:00+01:00	2.805262	20.823816	2713537.500000
2022-06-29T09:00+00:00	2022-06-29T10:00+01:00	3.468859	21.139032	3689698.000000
2022-06-29T10:00+00:00	2022-06-29T11:00+01:00	3.853209	21.132074	4489432.000000
2022-06-29T11:00+00:00	2022-06-29T12:00+01:00	4.238210	21.680383	5742631.500000
2022-06-29T12:00+00:00	2022-06-29T13:00+01:00	4.336218	22.493951	7540077.500000
2022-06-29T13:00+00:00	2022-06-29T14:00+01:00	4.622440	23.377161	9598068.000000
2022-06-29T14:00+00:00	2022-06-29T15:00+01:00	4.776607	23.451105	11291406.000000
2022-06-29T15:00+00:00	2022-06-29T16:00+01:00	4.777263	22.698083	12174095.000000
2022-06-29T16:00+00:00	2022-06-29T17:00+01:00	4.783853	22.542505	13328682.000000
2022-06-29T17:00+00:00	2022-06-29T18:00+01:00	4.784017	22.152948	14201969.000000
2022-06-29T18:00+00:00	2022-06-29T19:00+01:00	4.820186	21.582483	14667156.000000
2022-06-29T19:00+00:00	2022-06-29T20:00+01:00	4.871140	21.466943	14872750.000000
2022-06-29T20:00+00:00	2022-06-29T21:00+01:00	4.871140	20.590601	14883926.000000
2022-06-29T21:00+00:00	2022-06-29T22:00+01:00	4.871571	19.708093	14883926.000000
2022-06-29T22:00+00:00	2022-06-29T23:00+01:00	4.871569	18.966394	14883926.000000
2022-06-29T23:00+00:00	2022-06-30T00:00+01:00	4.871855	18.477075	14883926.000000
2022-06-30T00:00+00:00	2022-06-30T01:00+01:00	4.871855	18.172998	14883926.000000
2022-06-30T01:00+00:00	2022-06-30T02:00+01:00	0.000000	17.802545	0.000000
2022-06-30T02:00+00:00	2022-06-30T03:00+01:00	0.000000	17.414362	0.000000
2022-06-30T03:00+00:00	2022-06-30T04:00+01:00	0.000000	17.363428	0.000000
2022-06-30T04:00+00:00	2022-06-30T05:00+01:00	0.000000	17.689172	37707.250000
2022-06-30T05:00+00:00	2022-06-30T06:00+01:00	0.000000	18.091394	196638.750000
2022-06-30T06:00+00:00	2022-06-30T07:00+01:00	0.000000	18.641321	545360.000000
2022-06-30T07:00+00:00	2022-06-30T08:00+01:00	0.000000	20.766962	1693578.000000
2022-06-30T08:00+00:00	2022-06-30T09:00+01:00	0.000000	21.860345	2875870.500000
2022-06-30T09:00+00:00	2022-06-30T10:00+01:00	0.003532	23.509729	4682168.000000
2022-06-30T10:00+00:00	2022-06-30T11:00+01:00	0.013497	24.859888	6729346.000000
2022-06-30T11:00+00:00	2022-06-30T12:00+01:00	0.013497	26.199945	9139650.500000
2022-06-30T12:00+00:00	2022-06-30T13:00+01:00	0.013981	27.286798	11930067.500000
2022-06-30T13:00+00:00	2022-06-30T14:00+01:00	0.029311	27.490900	14225927.500000
2022-06-30T14:00+00:00	2022-06-30T15:00+01:00	0.075053	27.721674	16403077.000000
2022-06-30T15:00+00:00	2022-06-30T16:00+01:00	0.078525	28.084894	18277923.500000
2022-06-30T16:00+00:00	2022-06-30T17:00+01:00	0.079364	28.144708	19700671.500000
2022-06-30T17:00+00:00	2022-06-30T18:00+01:00	0.080183	27.994348	20805490.000000
2022-06-30T18:00+00:00	2022-06-30T19:00+01:00	0.081480	27.311975	21395324.000000
2022-06-30T19:00+00:00	2022-06-30T20:00+01:00	0.081480	25.708643	21606921.500000
2022-06-30T20:00+00:00	2022-06-30T21:00+01:00	0.081480	24.627039	21619876.500000
2022-06-30T21:00+00:00	2022-06-30T22:00+01:00	0.081480	23.761377	21619876.500000
2022-06-30T22:00+00:00	2022-06-30T23:00+01:00	0.081480	23.081506	21619877.000000
2022-06-30T23:00+00:00	2022-07-01T00:00+01:00	0.081480	22.302026	21619877.000000
2022-07-01T00:00+00:00	2022-07-01T01:00+01:00	0.081480	21.742273	21619877.000000
2022-07-01T01:00+00:00	2022-07-01T02:00+01:00	0.000000	21.314111	0.000000
2022-07-01T02:00+00:00	2022-07-01T03:00+01:00	0.000000	20.779596	0.000000
2022-07-01T03:00+00:00	2022-07-01T04:00+01:00	0.000000	20.191827	0.000000
2022-07-01T04:00+00:00	2022-07-01T05:00+01:00	0.008041	20.445886	68337.250000
2022-07-01T05:00+00:00	2022-07-01T06:00+01:00	0.083264	20.414728	316993.750000
2022-07-01T06:00+00:00	2022-07-01T07:00+01:00	0.400277	19.624323	829719.000000
2022-07-01T07:00+00:00	2022-07-01T08:00+01:00	1.554082	18.125269	1691179.500000
2022-07-01T08:00+00:00	2022-07-01T09:00+01:00	1.835265	18.245660	2785026.500000
2022-07-01T09:00+00:00	2022-07-01T10:00+01:00	2.091888	18.668420	4087918.500000
2022-07-01T10:00+00:00	2022-07-01T11:00+01:00	2.671816	18.764734	5608503.000000
2022-07-01T11:00+00:00	2022-07-01T12:00+01:00	3.414152	18.329187	6800984.500000
2022-07-01T12:00+00:00	2022-07-01T13:00+01:00	4.043801	17.402704	7250193.000000
2022-07-01T13:00+00:00	2022-07-01T14:00+01:00	4.120413	17.316156	7838388.000000
2022-07-01T14:00+00:00	2022-07-01T15:00+01:00	4.175683	17.333826	8407707.000000
2022-07-01T15:00+00:00	2022-07-01T16:00+01:00	4.225824	17.674982	9172770.000000
2022-07-01T16:00+00:00	2022-07-01T17:00+01:00	4.237586	18.270593	10128830.000000
2022-07-01T17:00+00:00	2022-07-01T18:00+01:00	4.239274	18.508813	10739909.000000
2022-07-01T18:00+00:00	2022-07-01T19:00+01:00	4.239280	18.613000	11169241.000000
2022-07-01T19:00+00:00	2022-07-01T20:00+01:00	4.243046	17.115381	11317228.000000
2022-07-01T20:00+00:00	2022-07-01T21:00+01:00	4.243046	16.474817	11329815.000000
2022-07-01T21:00+00:00	2022-07-01T22:00+01:00	4.243046	15.962671	11329815.000000
2022-07-01T22:00+00:00	2022-07-01T23:00+01:00	4.243047	15.302728	11329815.000000
2022-07-01T23:00+00:00	2022-07-02T00:00+01:00	4.243047	14.605676	11329815.000000
2022-07-02T00:00+00:00	2022-07-02T01:00+01:00	4.243047	14.266443	11329815.000000
2022-07-02T01:00+00:00	2022-07-02T02:00+01:00	0.000000	13.848413	0.000000
2022-07-02T02:00+00:00	2022-07-02T03:00+01:00	0.000000	13.711176	0.000000
2022-07-02T03:00+00:00	2022-07-02T04:00+01:00	0.000000	13.482660	0.000000
2022-07-02T04:00+00:00	2022-07-02T05:00+01:00	0.000000	13.253534	80578.250000
2022-07-02T05:00+00:00	2022-07-02T06:00+01:00	0.000000	14.933618	516522.750000
2022-07-02T06:00+00:00	2022-07-02T07:00+01:00	0.000000	17.413049	1460207.500000
2022-07-02T07:00+00:00	2022-07-02T08:00+01:00	0.000000	18.369562	2921637.000000
2022-07-02T08:00+00:00	2022-07-02T09:00+01:00	0.000000	20.005457	4969161.000000
2022-07-02T09:00+00:00	2022-07-02T10:00+01:00	0.000000	21.580225	7492349.000000
2022-07-02T10:00+00:00	2022-07-02T11:00+01:00	0.000000	22.729089	10361702.000000
2022-07-02T11:00+00:00	2022-07-02T12:00+01:00	0.000000	23.535242	13268718.500000
2022-07-02T12:00+00:00	2022-07-02T13:00+01:00	0.000000	24.272455	16166358.000000
2022-07-02T13:00+00:00	2022-07-02T14:00+01:00	0.000000	24.958459	19165227.000000
2022-07-02T14:00+00:00	2022-07-02T15:00+01:00	0.000000	25.425012	21902482.000000
2022-07-02T15:00+00:00	2022-07-02T16:00+01:00	0.000000	25.654169	24242071.000000
2022-07-02T16:00+00:00	2022-07-02T17:00+01:00	0.000000	25.654108	26066149.000000
2022-07-02T17:00+00:00	2022-07-02T18:00+01:00	0.000000	25.358240	27331137.000000
2022-07-02T18:00+00:00	2022-07-02T19:00+01:00	0.000000	24.466638	28043931.000000
2022-07-02T19:00+00:00	2022-07-02T20:00+01:00	0.000000	22.740106	28297108.000000
2022-07-02T20:00+00:00	2022-07-02T21:00+01:00	0.000000	21.381891	28312649.000000
2022-07-02T21:00+00:00	2022-07-02T22:00+01:00	0.000000	20.501001	28312649.000000
2022-07-02T22:00+00:00	2022-07-02T23:00+01:00	0.000000	19.799585	28312649.000000
2022-07-02T23:00+00:00	2022-07-03T00:00+01:00	0.000000	19.187982	28312649.000000
2022-07-03T00:00+00:00	2022-07-03T01:00+01:00	0.000000	18.590601	28312649.000000
2022-07-03T01:00+00:00	2022-07-03T02:00+01:00	0.000000	17.939020	0.000000
2022-07-03T02:00+00:00	2022-07-03T03:00+01:00	0.000000	17.273157	0.000000
2022-07-03T03:00+00:00	2022-07-03T04:00+01:00	0.000000	16.537469	0.000000
2022-07-03T04:00+00:00	2022-07-03T05:00+01:00	0.000000	16.028955	79797.750000
2022-07-03T05:00+00:00	2022-07-03T06:00+01:00	0.000000	17.320154	508029.500000
2022-07-03T06:00+00:00	2022-07-03T07:00+01:00	0.000000	19.646753	1438226.500000
2022-07-03T07:00+00:00	2022-07-03T08:00+01:00	0.000000	22.095361	2923264.500000
2022-07-03T08:00+00:00	2022-07-03T09:00+01:00	0.000000	23.938898	4942491.000000
2022-07-03T09:00+00:00	2022-07-03T10:00+01:00	0.000000	25.488367	7435562.500000
2022-07-03T10:00+00:00	2022-07-03T11:00+01:00	0.000000	26.630945	10271463.500000
2022-07-03T11:00+00:00	2022-07-03T12:00+01:00	0.000000	27.580652	13331614.000000
2022-07-03T12:00+00:00	2022-07-03T13:00+01:00	0.000000	28.194604	16215121.000000
2022-07-03T13:00+00:00	2022-07-03T14:00+01:00	0.000000	28.744836	18813182.000000
2022-07-03T14:00+00:00	2022-07-03T15:00+01:00	0.000000	28.840173	20750486.000000
2022-07-03T15:00+00:00	2022-07-03T16:00+01:00	0.000000	28.709558	22124134.000000
2022-07-03T16:00+00:00	2022-07-03T17:00+01:00	0.000000	28.555566	23361286.000000
2022-07-03T17:00+00:00	2022-07-03T18:00+01:00	0.000435	27.934473	24114216.000000
2022-07-03T18:00+00:00	2022-07-03T19:00+01:00	0.000435	26.643518	24598033.000000
2022-07-03T19:00+00:00	2022-07-03T20:00+01:00	0.000435	25.168054	24846888.000000
2022-07-03T20:00+00:00	2022-07-03T21:00+01:00	0.000435	23.629602	24861094.000000
2022-07-03T21:00+00:00	2022-07-03T22:00+01:00	0.000435	22.220697	24861094.000000
2022-07-03T22:00+00:00	2022-07-03T23:00+01:00	0.000435	20.452478	24861094.000000
2022-07-03T23:00+00:00	2022-07-04T00:00+01:00	0.000435	20.010828	24861094.000000
2022-07-04T00:00+00:00	2022-07-04T01:00+01:00	0.000435	19.514124	24861094.000000
2022-07-04T01:00+00:00	2022-07-04T02:00+01:00	0.000000	18.320795	0.000000
2022-07-04T02:00+00:00	2022-07-04T03:00+01:00	0.000000	17.666620	0.000000
2022-07-04T03:00+00:00	2022-07-04T04:00+01:00	0.001806	17.197778	0.000000
2022-07-04T04:00+00:00	2022-07-04T05:00+01:00	0.001805	16.910120	70549.500000
2022-07-04T05:00+00:00	2022-07-04T06:00+01:00	0.001805	17.352533	424753.250000
2022-07-04T06:00+00:00	2022-07-04T07:00+01:00	0.001805	18.132318	1225101.500000
2022-07-04T07:00+00:00	2022-07-04T08:00+01:00	0.001805	19.146204	2486431.000000
2022-07-04T08:00+00:00	2022-07-04T09:00+01:00	0.001805	20.299829	4211446.500000
2022-07-04T09:00+00:00	2022-07-04T10:00+01:00	0.001805	21.910272	6556094.500000
2022-07-04T10:00+00:00	2022-07-04T11:00+01:00	0.005655	23.222925	9207492.000000
2022-07-04T11:00+00:00	2022-07-04T12:00+01:00	0.005655	23.618005	11252439.000000
2022-07-04T12:00+00:00	2022-07-04T13:00+01:00	0.005655	24.019006	13409286.500000
2022-07-04T13:00+00:00	2022-07-04T14:00+01:00	0.005655	24.454767	15576109.000000
2022-07-04T14:00+00:00	2022-07-04T15:00+01:00	0.005655	24.717004	17791640.000000
2022-07-04T15:00+00:00	2022-07-04T16:00+01:00	0.005655	24.527551	19502480.000000
2022-07-04T16:00+00:00	2022-07-04T17:00+01:00	0.006513	24.619470	21143272.000000
2022-07-04T17:00+00:00	2022-07-04T18:00+01:00	0.006513	24.348108	22313649.000000
2022-07-04T18:00+00:00	2022-07-04T19:00+01:00	0.006513	23.712061	22986368.000000
2022-07-04T19:00+00:00	2022-07-04T20:00+01:00	0.006513	22.162592	23210977.000000
2022-07-04T20:00+00:00	2022-07-04T21:00+01:00	0.006513	20.609796	23224950.000000
2022-07-04T21:00+00:00	2022-07-04T22:00+01:00	0.006513	19.268213	23224950.000000
2022-07-04T22:00+00:00	2022-07-04T23:00+01:00	0.006513	18.039331	23224950.000000
2022-07-04T23:00+00:00	2022-07-05T00:00+01:00	0.006513	17.014459	23224950.000000
2022-07-05T00:00+00:00	2022-07-05T01:00+01:00	0.006513	16.734308	23224950.000000
2022-07-05T01:00+00:00	2022-07-05T02:00+01:00	0.000000	16.369775	0.000000
2022-07-05T02:00+00:00	2022-07-05T03:00+01:00	0.000000	15.036584	0.000000
2022-07-05T03:00+00:00	2022-07-05T04:00+01:00	0.000000	14.792627	0.000000
2022-07-05T04:00+00:00	2022-07-05T05:00+01:00	0.000000	14.593713	72404.000000
2022-07-05T05:00+00:00	2022-07-05T06:00+01:00	0.000000	16.473688	471642.750000
2022-07-05T06:00+00:00	2022-07-05T07:00+01:00	0.000000	18.444360	1320690.000000
2022-07-05T07:00+00:00	2022-07-05T08:00+01:00	0.000000	19.408472	2700888.000000
2022-07-05T08:00+00:00	2022-07-05T09:00+01:00	0.009353	21.081110	4666222.500000
2022-07-05T09:00+00:00	2022-07-05T10:00+01:00	0.018201	22.162012	6731040.000000
2022-07-05T10:00+00:00	2022-07-05T11:00+01:00	0.020960	23.152368	8934148.500000
2022-07-05T11:00+00:00	2022-07-05T12:00+01:00	0.022089	23.610193	11037110.500000
2022-07-05T12:00+00:00	2022-07-05T13:00+01:00	0.041822	23.678918	12949528.000000
2022-07-05T13:00+00:00	2022-07-05T14:00+01:00	0.059342	23.863062	14786808.000000
2022-07-05T14:00+00:00	2022-07-05T15:00+01:00	0.061452	23.689172	16143317.000000
2022-07-05T15:00+00:00	2022-07-05T16:00+01:00	0.071531	23.723016	17726696.000000
2022-07-05T16:00+00:00	2022-07-05T17:00+01:00	0.074616	23.167566	18860779.000000
2022-07-05T17:00+00:00	2022-07-05T18:00+01:00	0.075584	22.626001	19638029.000000
2022-07-05T18:00+00:00	2022-07-05T19:00+01:00	0.075909	22.000330	20066652.000000
2022-07-05T19:00+00:00	2022-07-05T20:00+01:00	0.076339	21.344690	20278697.000000
2022-07-05T20:00+00:00	2022-07-05T21:00+01:00	0.076337	20.167566	20289391.000000
2022-07-05T21:00+00:00	2022-07-05T22:00+01:00	0.076329	19.424677	20289391.000000
2022-07-05T22:00+00:00	2022-07-05T23:00+01:00	0.076329	18.594385	20289391.000000
2022-07-05T23:00+00:00	2022-07-06T00:00+01:00	0.078430	17.933252	20289391.000000
2022-07-06T00:00+00:00	2022-07-06T01:00+01:00	0.078430	17.339502	20289391.000000
2022-07-06T01:00+00:00	2022-07-06T02:00+01:00	0.000000	16.937708	0.000000
2022-07-06T02:00+00:00	2022-07-06T03:00+01:00	0.000324	16.306604	0.000000
2022-07-06T03:00+00:00	2022-07-06T04:00+01:00	0.001619	15.775842	0.000000
2022-07-06T04:00+00:00	2022-07-06T05:00+01:00	0.023242	15.502710	46866.500000
2022-07-06T05:00+00:00	2022-07-06T06:00+01:00	0.083040	15.400354	286582.250000
2022-07-06T06:00+00:00	2022-07-06T07:00+01:00	0.157468	15.754755	842747.500000
2022-07-06T07:00+00:00	2022-07-06T08:00+01:00	0.169970	16.683618	1840006.000000
2022-07-06T08:00+00:00	2022-07-06T09:00+01:00	0.205629	17.501184	3179870.500000
2022-07-06T09:00+00:00	2022-07-06T10:00+01:00	0.312578	17.955713	4568241.000000
2022-07-06T10:00+00:00	2022-07-06T11:00+01:00	0.389102	18.826868	6367912.500000
2022-07-06T11:00+00:00	2022-07-06T12:00+01:00	0.401030	19.736108	8677672.500000
2022-07-06T12:00+00:00	2022-07-06T13:00+01:00	0.401030	20.538385	11227068.000000
2022-07-06T13:00+00:00	2022-07-06T14:00+01:00	0.401030	20.311975	12763359.000000
2022-07-06T14:00+00:00	2022-07-06T15:00+01:00	0.401030	20.464014	14265920.000000
2022-07-06T15:00+00:00	2022-07-06T16:00+01:00	0.401030	20.443597	15670052.000000
2022-07-06T16:00+00:00	2022-07-06T17:00+01:00	0.401030	20.222223	16737741.000000
2022-07-06T17:00+00:00	2022-07-06T18:00+01:00	0.401030	19.817712	17431741.000000
2022-07-06T18:00+00:00	2022-07-06T19:00+01:00	0.401030	19.283105	17744028.000000
2022-07-06T19:00+00:00	2022-07-06T20:00+01:00	0.405687	18.077539	17927040.000000
2022-07-06T20:00+00:00	2022-07-06T21:00+01:00	0.405687	17.124017	17938069.000000
2022-07-06T21:00+00:00	2022-07-06T22:00+01:00	0.405687	16.175989	17938069.000000
2022-07-06T22:00+00:00	2022-07-06T23:00+01:00	0.405687	15.148767	17938069.000000
2022-07-06T23:00+00:00	2022-07-07T00:00+01:00	0.580992	14.594263	17938069.000000
2022-07-07T00:00+00:00	2022-07-07T01:00+01:00	1.022960	14.050806	17938069.000000
2022-07-07T01:00+00:00	2022-07-07T02:00+01:00	0.462072	13.394525	0.000000
2022-07-07T02:00+00:00	2022-07-07T03:00+01:00	0.953340	13.164209	0.000000
2022-07-07T03:00+00:00	2022-07-07T04:00+01:00	1.119770	12.910059	0.000000
2022-07-07T04:00+00:00	2022-07-07T05:00+01:00	1.274839	12.959680	10066.500000
2022-07-07T05:00+00:00	2022-07-07T06:00+01:00	2.098177	12.830560	64748.750000
2022-07-07T06:00+00:00	2022-07-07T07:00+01:00	2.904627	13.010889	157790.000000
2022-07-07T07:00+00:00	2022-07-07T08:00+01:00	4.155654	13.476373	384782.000000
2022-07-07T08:00+00:00	2022-07-07T09:00+01:00	5.387651	13.790460	680467.000000
2022-07-07T09:00+00:00	2022-07-07T10:00+01:00	6.671524	14.384180	1183547.000000
2022-07-07T10:00+00:00	2022-07-07T11:00+01:00	7.742414	14.906671	1736772.000000
2022-07-07T11:00+00:00	2022-07-07T12:00+01:00	8.183708	16.082056	2654252.500000
2022-07-07T12:00+00:00	2022-07-07T13:00+01:00	8.285939	17.244714	3415405.000000
2022-07-07T13:00+00:00	2022-07-07T14:00+01:00	8.581012	18.549829	4869041.500000
2022-07-07T14:00+00:00	2022-07-07T15:00+01:00	10.171385	16.901941	5679606.500000
2022-07-07T15:00+00:00	2022-07-07T16:00+01:00	10.599347	16.403711	6108324.500000
2022-07-07T16:00+00:00	2022-07-07T17:00+01:00	10.614583	16.844019	6539014.500000
2022-07-07T17:00+00:00	2022-07-07T18:00+01:00	10.623308	17.347375	6932566.500000
2022-07-07T18:00+00:00	2022-07-07T19:00+01:00	10.681709	17.187219	7162596.500000
2022-07-07T19:00+00:00	2022-07-07T20:00+01:00	10.788856	16.306696	7290671.500000
2022-07-07T20:00+00:00	2022-07-07T21:00+01:00	10.795174	15.370386	7297700.500000
2022-07-07T21:00+00:00	2022-07-07T22:00+01:00	10.795174	14.779565	7297700.500000
2022-07-07T22:00+00:00	2022-07-07T23:00+01:00	10.800352	14.613550	7297700.500000
2022-07-07T23:00+00:00	2022-07-08T00:00+01:00	10.802469	14.384821	7297700.500000
2022-07-08T00:00+00:00	2022-07-08T01:00+01:00	10.805768	14.347070	7297700.000000
2022-07-08T01:00+00:00	2022-07-08T02:00+01:00	0.000662	14.280969	0.000000
2022-07-08T02:00+00:00	2022-07-08T03:00+01:00	0.011082	14.094537	0.000000
2022-07-08T03:00+00:00	2022-07-08T04:00+01:00	0.035241	13.664941	0.000000
2022-07-08T04:00+00:00	2022-07-08T05:00+01:00	0.059096	13.381616	36184.750000
2022-07-08T05:00+00:00	2022-07-08T06:00+01:00	0.070270	13.643823	318597.250000
