Valid time	Local time	Precipitation[mm] (acc.)	Temperature[degC]	SSRD[Jm-2] (acc.)
2022-06-25T19:00+00:00	2022-06-25T20:00+01:00	0.456671	24.840356	18765988.923200
2022-06-25T20:00+00:00	2022-06-25T21:00+01:00	0.457095	22.984091	18777516.694400
2022-06-25T21:00+00:00	2022-06-25T22:00+01:00	0.457523	21.521324	18777516.694400
2022-06-25T22:00+00:00	2022-06-25T23:00+01:00	0.457520	20.968714	18777516.694400
2022-06-25T23:00+00:00	2022-06-26T00:00+01:00	0.457953	21.155218	18777516.694400
2022-06-26T00:00+00:00	2022-06-26T01:00+01:00	0.457952	21.210829	18777516.694400
2022-06-26T01:00+00:00	2022-06-26T02:00+01:00	0.000000	20.999512	0.000000
2022-06-26T02:00+00:00	2022-06-26T03:00+01:00	0.000000	20.245140	0.000000
2022-06-26T03:00+00:00	2022-06-26T04:00+01:00	0.000000	18.389383	0.000000
2022-06-26T04:00+00:00	2022-06-26T05:00+01:00	0.000000	17.844941	87313.824800
2022-06-26T05:00+00:00	2022-06-26T06:00+01:00	0.000000	19.578414	474475.952400
2022-06-26T06:00+00:00	2022-06-26T07:00+01:00	0.000000	22.469814	1367717.487200
2022-06-26T07:00+00:00	2022-06-26T08:00+01:00	0.000000	24.393706	2621341.184800
2022-06-26T08:00+00:00	2022-06-26T09:00+01:00	0.000075	26.168079	4537756.700800
2022-06-26T09:00+00:00	2022-06-26T10:00+01:00	0.000304	27.376698	6818436.808800
2022-06-26T10:00+00:00	2022-06-26T11:00+01:00	0.000885	27.931519	9049710.871200
2022-06-26T11:00+00:00	2022-06-26T12:00+01:00	0.000885	28.185231	11121807.173600
2022-06-26T12:00+00:00	2022-06-26T13:00+01:00	0.000887	28.521343	13147853.700800
2022-06-26T13:00+00:00	2022-06-26T14:00+01:00	0.000887	28.683770	15153469.825600
2022-06-26T14:00+00:00	2022-06-26T15:00+01:00	0.000887	29.070481	17009420.318400
2022-06-26T15:00+00:00	2022-06-26T16:00+01:00	0.001066	29.378629	18866057.331200
2022-06-26T16:00+00:00	2022-06-26T17:00+01:00	0.001066	29.004894	20134039.657600
2022-06-26T17:00+00:00	2022-06-26T18:00+01:00	0.001170	28.446981	20973380.124800
2022-06-26T18:00+00:00	2022-06-26T19:00+01:00	0.001170	27.494322	21475010.476800
2022-06-26T19:00+00:00	2022-06-26T20:00+01:00	0.001170	26.211927	21660161.276800
2022-06-26T20:00+00:00	2022-06-26T21:00+01:00	0.001170	24.949569	21674665.643200
2022-06-26T21:00+00:00	2022-06-26T22:00+01:00	0.001170	23.750320	21674665.643200
2022-06-26T22:00+00:00	2022-06-26T23:00+01:00	0.001170	22.949929	21674665.643200
2022-06-26T23:00+00:00	2022-06-27T00:00+01:00	0.001170	22.119687	21674665.643200
2022-06-27T00:00+00:00	2022-06-27T01:00+01:00	0.001170	21.427112	21674665.643200
2022-06-27T01:00+00:00	2022-06-27T02:00+01:00	0.000000	20.720046	0.000000
2022-06-27T02:00+00:00	2022-06-27T03:00+01:00	0.000000	19.941617	0.000000
2022-06-27T03:00+00:00	2022-06-27T04:00+01:00	0.000000	19.197644	0.000000
2022-06-27T04:00+00:00	2022-06-27T05:00+01:00	0.000000	18.964443	86973.040800
2022-06-27T05:00+00:00	2022-06-27T06:00+01:00	0.000000	20.826455	516634.422000
2022-06-27T06:00+00:00	2022-06-27T07:00+01:00	0.000000	23.620130	1376520.100800
2022-06-27T07:00+00:00	2022-06-27T08:00+01:00	0.213351	22.549242	2127436.064800
2022-06-27T08:00+00:00	2022-06-27T09:00+01:00	0.213351	24.300880	3460773.292000
2022-06-27T09:00+00:00	2022-06-27T10:00+01:00	0.213351	26.439887	5633062.780000
2022-06-27T10:00+00:00	2022-06-27T11:00+01:00	0.214669	28.069922	8248340.618400
2022-06-27T11:00+00:00	2022-06-27T12:00+01:00	0.217861	29.276268	11115387.526400
2022-06-27T12:00+00:00	2022-06-27T13:00+01:00	0.286937	29.715760	13845734.510400
2022-06-27T13:00+00:00	2022-06-27T14:00+01:00	0.396755	28.904063	15967220.084800
2022-06-27T14:00+00:00	2022-06-27T15:00+01:00	0.549239	27.734048	18035633.164800
2022-06-27T15:00+00:00	2022-06-27T16:00+01:00	0.554362	27.670831	19485360.329600
2022-06-27T16:00+00:00	2022-06-27T17:00+01:00	0.647821	26.927298	20707547.652800
2022-06-27T17:00+00:00	2022-06-27T18:00+01:00	0.656266	26.268208	21574484.134400
2022-06-27T18:00+00:00	2022-06-27T19:00+01:00	0.656266	25.651092	22076861.096000
2022-06-27T19:00+00:00	2022-06-27T20:00+01:00	0.656266	25.322454	22260313.182400
2022-06-27T20:00+00:00	2022-06-27T21:00+01:00	0.656266	24.231240	22274233.662400
2022-06-27T21:00+00:00	2022-06-27T22:00+01:00	0.665874	22.777810	22274233.662400
2022-06-27T22:00+00:00	2022-06-27T23:00+01:00	0.862059	21.067107	22274233.662400
2022-06-27T23:00+00:00	2022-06-28T00:00+01:00	1.311008	19.966597	22274233.662400
2022-06-28T00:00+00:00	2022-06-28T01:00+01:00	1.577571	19.262956	22274233.662400
2022-06-28T01:00+00:00	2022-06-28T02:00+01:00	0.016880	18.835516	0.000000
2022-06-28T02:00+00:00	2022-06-28T03:00+01:00	0.017605	18.327205	0.000000
2022-06-28T03:00+00:00	2022-06-28T04:00+01:00	0.017608	17.750049	0.000000
2022-06-28T04:00+00:00	2022-06-28T05:00+01:00	0.017608	17.471978	65611.730000
2022-06-28T05:00+00:00	2022-06-28T06:00+01:00	0.017682	17.491025	318260.475200
2022-06-28T06:00+00:00	2022-06-28T07:00+01:00	0.017745	17.762859	952276.156000
2022-06-28T07:00+00:00	2022-06-28T08:00+01:00	0.020779	17.832222	1786602.822400
2022-06-28T08:00+00:00	2022-06-28T09:00+01:00	0.024499	19.281361	3462943.095200
2022-06-28T09:00+00:00	2022-06-28T10:00+01:00	0.024499	20.533932	5542405.943200
2022-06-28T10:00+00:00	2022-06-28T11:00+01:00	0.024499	21.749631	8246337.575200
2022-06-28T11:00+00:00	2022-06-28T12:00+01:00	0.024499	22.658239	11172199.620000
2022-06-28T12:00+00:00	2022-06-28T13:00+01:00	0.024499	23.399989	14219077.948000
2022-06-28T13:00+00:00	2022-06-28T14:00+01:00	0.024922	23.927692	17126012.196800
2022-06-28T14:00+00:00	2022-06-28T15:00+01:00	0.024922	24.186208	19663527.214400
2022-06-28T15:00+00:00	2022-06-28T16:00+01:00	0.024922	24.460358	22013017.195200
2022-06-28T16:00+00:00	2022-06-28T17:00+01:00	0.024922	24.437171	23855163.993600
2022-06-28T17:00+00:00	2022-06-28T18:00+01:00	0.024922	24.111219	25106566.160000
2022-06-28T18:00+00:00	2022-06-28T19:00+01:00	0.024922	23.483275	25769019.948800
2022-06-28T19:00+00:00	2022-06-28T20:00+01:00	0.024922	22.418178	25995755.929600
2022-06-28T20:00+00:00	2022-06-28T21:00+01:00	0.024922	21.262915	26012014.800000
2022-06-28T21:00+00:00	2022-06-28T22:00+01:00	0.025360	20.454306	26012014.800000
2022-06-28T22:00+00:00	2022-06-28T23:00+01:00	0.025360	20.074326	26012014.800000
2022-06-28T23:00+00:00	2022-06-29T00:00+01:00	0.026202	19.630702	26012014.800000
2022-06-29T00:00+00:00	2022-06-29T01:00+01:00	0.026202	19.178935	26012014.800000
2022-06-29T01:00+00:00	2022-06-29T02:00+01:00	0.000000	18.946254	0.000000
2022-06-29T02:00+00:00	2022-06-29T03:00+01:00	0.000000	18.857431	0.000000
2022-06-29T03:00+00:00	2022-06-29T04:00+01:00	0.000000	18.575364	0.000000
2022-06-29T04:00+00:00	2022-06-29T05:00+01:00	0.000000	18.573592	62347.829600
2022-06-29T05:00+00:00	2022-06-29T06:00+01:00	0.013705	18.991276	320739.660000
2022-06-29T06:00+00:00	2022-06-29T07:00+01:00	1.479354	19.135495	829846.437600
2022-06-29T07:00+00:00	2022-06-29T08:00+01:00	2.203997	20.475512	1924096.954400
2022-06-29T08:00+00:00	2022-06-29T09:00+01:00	2.533735	20.856457	2763615.075200
2022-06-29T09:00+00:00	2022-06-29T10:00+01:00	3.123029	21.225981	3722908.976000
2022-06-29T10:00+00:00	2022-06-29T11:00+01:00	3.470437	21.223463	4482791.876000
2022-06-29T11:00+00:00	2022-06-29T12:00+01:00	3.818008	21.814715	5771891.148000
2022-06-29T12:00+00:00	2022-06-29T13:00+01:00	3.910627	22.516299	7542432.831200
2022-06-29T13:00+00:00	2022-06-29T14:00+01:00	4.109817	23.364247	9654088.036000
2022-06-29T14:00+00:00	2022-06-29T15:00+01:00	4.333108	23.402326	11406439.854400
2022-06-29T15:00+00:00	2022-06-29T16:00+01:00	4.333213	22.616796	12306912.115200
2022-06-29T16:00+00:00	2022-06-29T17:00+01:00	4.338876	22.463678	13461868.123200
2022-06-29T17:00+00:00	2022-06-29T18:00+01:00	4.338903	22.154685	14363188.030400
2022-06-29T18:00+00:00	2022-06-29T19:00+01:00	4.362776	21.634833	14845451.180800
2022-06-29T19:00+00:00	2022-06-29T20:00+01:00	4.456084	21.427915	15051014.206400
2022-06-29T20:00+00:00	2022-06-29T21:00+01:00	4.456084	20.569743	15061894.665600
2022-06-29T21:00+00:00	2022-06-29T22:00+01:00	4.456511	19.702503	15061894.665600
2022-06-29T22:00+00:00	2022-06-29T23:00+01:00	4.456509	18.967257	15061894.665600
2022-06-29T23:00+00:00	2022-06-30T00:00+01:00	4.456654	18.472631	15061894.665600
2022-06-30T00:00+00:00	2022-06-30T01:00+01:00	4.456654	18.164693	15061894.665600
2022-06-30T01:00+00:00	2022-06-30T02:00+01:00	0.000000	17.788870	0.000000
2022-06-30T02:00+00:00	2022-06-30T03:00+01:00	0.000000	17.398843	0.000000
2022-06-30T03:00+00:00	2022-06-30T04:00+01:00	0.000000	17.375743	0.000000
2022-06-30T04:00+00:00	2022-06-30T05:00+01:00	0.000000	17.724683	37466.977600
2022-06-30T05:00+00:00	2022-06-30T06:00+01:00	0.000000	18.132741	193173.629200
2022-06-30T06:00+00:00	2022-06-30T07:00+01:00	0.000000	18.684969	531165.495200
2022-06-30T07:00+00:00	2022-06-30T08:00+01:00	0.000000	20.800405	1682268.204000
2022-06-30T08:00+00:00	2022-06-30T09:00+01:00	0.000000	21.885936	2881487.997600
2022-06-30T09:00+00:00	2022-06-30T10:00+01:00	0.002719	23.552709	4738081.224800
2022-06-30T10:00+00:00	2022-06-30T11:00+01:00	0.009731	24.922899	6823836.402400
2022-06-30T11:00+00:00	2022-06-30T12:00+01:00	0.009731	26.235307	9247492.638400
2022-06-30T12:00+00:00	2022-06-30T13:00+01:00	0.009808	27.308480	12044917.708000
2022-06-30T13:00+00:00	2022-06-30T14:00+01:00	0.022630	27.578140	14398305.464800
2022-06-30T14:00+00:00	2022-06-30T15:00+01:00	0.062263	27.822448	16576033.143200
2022-06-30T15:00+00:00	2022-06-30T16:00+01:00	0.065465	28.219558	18496696.097600
2022-06-30T16:00+00:00	2022-06-30T17:00+01:00	0.066275	28.241475	19923506.456000
2022-06-30T17:00+00:00	2022-06-30T18:00+01:00	0.067045	28.081370	21027870.155200
2022-06-30T18:00+00:00	2022-06-30T19:00+01:00	0.067364	27.344929	21624539.591200
2022-06-30T19:00+00:00	2022-06-30T20:00+01:00	0.067364	25.723339	21834875.568800
2022-06-30T20:00+00:00	2022-06-30T21:00+01:00	0.067364	24.641018	21847758.544000
2022-06-30T21:00+00:00	2022-06-30T22:00+01:00	0.067364	23.766679	21847758.544000
2022-06-30T22:00+00:00	2022-06-30T23:00+01:00	0.067364	23.090259	21847758.577600
2022-06-30T23:00+00:00	2022-07-01T00:00+01:00	0.067364	22.318268	21847758.577600
2022-07-01T00:00+00:00	2022-07-01T01:00+01:00	0.067364	21.743354	21847758.577600
2022-07-01T01:00+00:00	2022-07-01T02:00+01:00	0.000000	21.275684	0.000000
2022-07-01T02:00+00:00	2022-07-01T03:00+01:00	0.000000	20.644840	0.000000
2022-07-01T03:00+00:00	2022-07-01T04:00+01:00	0.000000	19.860966	0.000000
2022-07-01T04:00+00:00	2022-07-01T05:00+01:00	0.007607	20.201685	70788.327200
2022-07-01T05:00+00:00	2022-07-01T06:00+01:00	0.084607	20.497878	327308.879600
2022-07-01T06:00+00:00	2022-07-01T07:00+01:00	0.373373	19.759383	860106.041600
2022-07-01T07:00+00:00	2022-07-01T08:00+01:00	1.425772	18.168287	1717375.900800
2022-07-01T08:00+00:00	2022-07-01T09:00+01:00	1.699004	18.310154	2835337.622400
2022-07-01T09:00+00:00	2022-07-01T10:00+01:00	1.926638	18.816242	4196343.552000
2022-07-01T10:00+00:00	2022-07-01T11:00+01:00	2.441559	18.946680	5745846.738400
2022-07-01T11:00+00:00	2022-07-01T12:00+01:00	3.100724	18.559742	6992215.542400
2022-07-01T12:00+00:00	2022-07-01T13:00+01:00	3.678942	17.602280	7461562.460000
2022-07-01T13:00+00:00	2022-07-01T14:00+01:00	3.751009	17.473599	8065262.836800
2022-07-01T14:00+00:00	2022-07-01T15:00+01:00	3.800146	17.446515	8627476.000000
2022-07-01T15:00+00:00	2022-07-01T16:00+01:00	3.839137	17.780510	9399174.798400
2022-07-01T16:00+00:00	2022-07-01T17:00+01:00	3.847890	18.365560	10380900.633600
2022-07-01T17:00+00:00	2022-07-01T18:00+01:00	3.848784	18.592784	11002930.635200
2022-07-01T18:00+00:00	2022-07-01T19:00+01:00	3.848792	18.689681	11426601.136000
2022-07-01T19:00+00:00	2022-07-01T20:00+01:00	3.852323	17.130877	11571958.296000
2022-07-01T20:00+00:00	2022-07-01T21:00+01:00	3.852323	16.525673	11584530.992000
2022-07-01T21:00+00:00	2022-07-01T22:00+01:00	3.852323	15.989859	11584530.992000
2022-07-01T22:00+00:00	2022-07-01T23:00+01:00	3.852324	15.287982	11584530.992000
2022-07-01T23:00+00:00	2022-07-02T00:00+01:00	3.852324	14.451717	11584530.992000
2022-07-02T00:00+00:00	2022-07-02T01:00+01:00	3.852324	14.074207	11584530.992000
2022-07-02T01:00+00:00	2022-07-02T02:00+01:00	0.000000	13.588744	0.000000
2022-07-02T02:00+00:00	2022-07-02T03:00+01:00	0.000000	13.489773	0.000000
2022-07-02T03:00+00:00	2022-07-02T04:00+01:00	0.000000	13.191012	0.000000
2022-07-02T04:00+00:00	2022-07-02T05:00+01:00	0.000000	12.974778	82183.086000
2022-07-02T05:00+00:00	2022-07-02T06:00+01:00	0.000000	14.886285	519774.109200
2022-07-02T06:00+00:00	2022-07-02T07:00+01:00	0.000000	17.365731	1465072.502400
2022-07-02T07:00+00:00	2022-07-02T08:00+01:00	0.000000	18.401891	2927250.957600
2022-07-02T08:00+00:00	2022-07-02T09:00+01:00	0.000000	20.034264	4974232.647200
2022-07-02T09:00+00:00	2022-07-02T10:00+01:00	0.000000	21.598622	7494627.598400
2022-07-02T10:00+00:00	2022-07-02T11:00+01:00	0.000000	22.757115	10361842.136000
2022-07-02T11:00+00:00	2022-07-02T12:00+01:00	0.000000	23.556151	13242261.546400
2022-07-02T12:00+00:00	2022-07-02T13:00+01:00	0.000000	24.291002	16122663.808000
2022-07-02T13:00+00:00	2022-07-02T14:00+01:00	0.000000	24.967945	19114390.347200
2022-07-02T14:00+00:00	2022-07-02T15:00+01:00	0.000000	25.421379	21851592.198400
2022-07-02T15:00+00:00	2022-07-02T16:00+01:00	0.000000	25.639097	24188667.556800
2022-07-02T16:00+00:00	2022-07-02T17:00+01:00	0.000000	25.632669	26010992.820800
2022-07-02T17:00+00:00	2022-07-02T18:00+01:00	0.000000	25.325634	27274772.318400
2022-07-02T18:00+00:00	2022-07-02T19:00+01:00	0.000000	24.406506	27987177.787200
2022-07-02T19:00+00:00	2022-07-02T20:00+01:00	0.000000	22.700016	28240490.158400
2022-07-02T20:00+00:00	2022-07-02T21:00+01:00	0.000000	21.364260	28256141.174400
2022-07-02T21:00+00:00	2022-07-02T22:00+01:00	0.000000	20.507219	28256141.174400
2022-07-02T22:00+00:00	2022-07-02T23:00+01:00	0.000000	19.822379	28256141.174400
2022-07-02T23:00+00:00	2022-07-03T00:00+01:00	0.000000	19.225556	28256141.174400
2022-07-03T00:00+00:00	2022-07-03T01:00+01:00	0.000000	18.634522	28256141.174400
2022-07-03T01:00+00:00	2022-07-03T02:00+01:00	0.000000	17.988202	0.000000
2022-07-03T02:00+00:00	2022-07-03T03:00+01:00	0.000000	17.320313	0.000000
2022-07-03T03:00+00:00	2022-07-03T04:00+01:00	0.000000	16.592249	0.000000
2022-07-03T04:00+00:00	2022-07-03T05:00+01:00	0.000000	16.095592	80783.597200
2022-07-03T05:00+00:00	2022-07-03T06:00+01:00	0.000000	17.352569	510113.166000
2022-07-03T06:00+00:00	2022-07-03T07:00+01:00	0.000000	19.621357	1441084.004000
2022-07-03T07:00+00:00	2022-07-03T08:00+01:00	0.000000	22.060313	2925985.402400
2022-07-03T08:00+00:00	2022-07-03T09:00+01:00	0.000000	23.900253	4946061.199200
2022-07-03T09:00+00:00	2022-07-03T10:00+01:00	0.000000	25.461180	7437131.876800
2022-07-03T10:00+00:00	2022-07-03T11:00+01:00	0.000000	26.619396	10271171.526400
2022-07-03T11:00+00:00	2022-07-03T12:00+01:00	0.000000	27.572951	13328899.111200
2022-07-03T12:00+00:00	2022-07-03T13:00+01:00	0.000000	28.199522	16219073.576800
2022-07-03T13:00+00:00	2022-07-03T14:00+01:00	0.000000	28.756343	18840900.388800
2022-07-03T14:00+00:00	2022-07-03T15:00+01:00	0.000000	28.861218	20798823.073600
2022-07-03T15:00+00:00	2022-07-03T16:00+01:00	0.000000	28.725720	22165299.148800
2022-07-03T16:00+00:00	2022-07-03T17:00+01:00	0.000000	28.535127	23359530.304000
2022-07-03T17:00+00:00	2022-07-03T18:00+01:00	0.000435	27.859988	24082414.512000
2022-07-03T18:00+00:00	2022-07-03T19:00+01:00	0.000435	26.595755	24550883.148800
2022-07-03T19:00+00:00	2022-07-03T20:00+01:00	0.000435	25.157163	24799033.062400
2022-07-03T20:00+00:00	2022-07-03T21:00+01:00	0.000435	23.643748	24813370.081600
2022-07-03T21:00+00:00	2022-07-03T22:00+01:00	0.000435	22.036534	24813370.081600
2022-07-03T22:00+00:00	2022-07-03T23:00+01:00	0.000435	20.471227	24813370.081600
2022-07-03T23:00+00:00	2022-07-04T00:00+01:00	0.000435	20.259774	24813370.081600
2022-07-04T00:00+00:00	2022-07-04T01:00+01:00	0.000435	19.548984	24813370.081600
2022-07-04T01:00+00:00	2022-07-04T02:00+01:00	0.000000	18.363140	0.000000
2022-07-04T02:00+00:00	2022-07-04T03:00+01:00	0.000000	17.731220	0.000000
2022-07-04T03:00+00:00	2022-07-04T04:00+01:00	0.001885	17.271063	0.000000
2022-07-04T04:00+00:00	2022-07-04T05:00+01:00	0.001880	16.998651	71496.307600
2022-07-04T05:00+00:00	2022-07-04T06:00+01:00	0.001880	17.361982	419087.736400
2022-07-04T06:00+00:00	2022-07-04T07:00+01:00	0.001880	18.079720	1208977.198400
2022-07-04T07:00+00:00	2022-07-04T08:00+01:00	0.001880	19.114504	2457776.476000
2022-07-04T08:00+00:00	2022-07-04T09:00+01:00	0.001880	20.250448	4172658.601600
2022-07-04T09:00+00:00	2022-07-04T10:00+01:00	0.001880	21.860582	6513007.684000
2022-07-04T10:00+00:00	2022-07-04T11:00+01:00	0.007385	23.114772	9140060.054400
2022-07-04T11:00+00:00	2022-07-04T12:00+01:00	0.007385	23.497351	11129608.864000
2022-07-04T12:00+00:00	2022-07-04T13:00+01:00	0.007385	23.890074	13234689.556000
2022-07-04T13:00+00:00	2022-07-04T14:00+01:00	0.007385	24.362156	15382439.060800
2022-07-04T14:00+00:00	2022-07-04T15:00+01:00	0.007385	24.674361	17603663.553600
2022-07-04T15:00+00:00	2022-07-04T16:00+01:00	0.007385	24.477908	19306542.700800
2022-07-04T16:00+00:00	2022-07-04T17:00+01:00	0.008243	24.576542	20932101.496000
2022-07-04T17:00+00:00	2022-07-04T18:00+01:00	0.008243	24.296223	22113208.672000
2022-07-04T18:00+00:00	2022-07-04T19:00+01:00	0.008243	23.627076	22786714.480000
2022-07-04T19:00+00:00	2022-07-04T20:00+01:00	0.008243	22.056407	23010578.390400
2022-07-04T20:00+00:00	2022-07-04T21:00+01:00	0.008243	20.525173	23024726.672000
2022-07-04T21:00+00:00	2022-07-04T22:00+01:00	0.008243	19.228735	23024726.672000
2022-07-04T22:00+00:00	2022-07-04T23:00+01:00	0.008243	17.973229	23024726.672000
2022-07-04T23:00+00:00	2022-07-05T00:00+01:00	0.008243	16.953200	23024726.672000
2022-07-05T00:00+00:00	2022-07-05T01:00+01:00	0.008243	16.731873	23024726.672000
2022-07-05T01:00+00:00	2022-07-05T02:00+01:00	0.000000	16.162106	0.000000
2022-07-05T02:00+00:00	2022-07-05T03:00+01:00	0.000000	15.014405	0.000000
2022-07-05T03:00+00:00	2022-07-05T04:00+01:00	0.000000	14.858885	0.000000
2022-07-05T04:00+00:00	2022-07-05T05:00+01:00	0.000000	14.653067	73598.432400
2022-07-05T05:00+00:00	2022-07-05T06:00+01:00	0.000000	16.502481	472692.228400
2022-07-05T06:00+00:00	2022-07-05T07:00+01:00	0.000000	18.396825	1322301.888000
2022-07-05T07:00+00:00	2022-07-05T08:00+01:00	0.000000	19.389379	2704978.884800
2022-07-05T08:00+00:00	2022-07-05T09:00+01:00	0.007728	21.036380	4656145.299200
2022-07-05T09:00+00:00	2022-07-05T10:00+01:00	0.016053	22.089075	6716465.534400
2022-07-05T10:00+00:00	2022-07-05T11:00+01:00	0.018933	23.018819	8879919.845600
2022-07-05T11:00+00:00	2022-07-05T12:00+01:00	0.019665	23.456761	10951406.731200
2022-07-05T12:00+00:00	2022-07-05T13:00+01:00	0.053978	23.477631	12842090.542400
2022-07-05T13:00+00:00	2022-07-05T14:00+01:00	0.078400	23.646073	14684860.171200
2022-07-05T14:00+00:00	2022-07-05T15:00+01:00	0.079732	23.441922	16011624.648000
2022-07-05T15:00+00:00	2022-07-05T16:00+01:00	0.089689	23.510698	17579752.187200
2022-07-05T16:00+00:00	2022-07-05T17:00+01:00	0.094759	23.036919	18723692.379200
2022-07-05T17:00+00:00	2022-07-05T18:00+01:00	0.095739	22.563931	19508557.995200
2022-07-05T18:00+00:00	2022-07-05T19:00+01:00	0.095791	21.959517	19934881.851200
2022-07-05T19:00+00:00	2022-07-05T20:00+01:00	0.096215	21.294294	20147373.361600
2022-07-05T20:00+00:00	2022-07-05T21:00+01:00	0.096223	20.088404	20158014.606400
2022-07-05T21:00+00:00	2022-07-05T22:00+01:00	0.096208	19.377351	20158014.606400
2022-07-05T22:00+00:00	2022-07-05T23:00+01:00	0.096208	18.580173	20158014.606400
2022-07-05T23:00+00:00	2022-07-06T00:00+01:00	0.097370	17.934152	20158014.606400
2022-07-06T00:00+00:00	2022-07-06T01:00+01:00	0.097370	17.338280	20158014.606400
2022-07-06T01:00+00:00	2022-07-06T02:00+01:00	0.000000	16.978719	0.000000
2022-07-06T02:00+00:00	2022-07-06T03:00+01:00	0.000052	16.352494	0.000000
2022-07-06T03:00+00:00	2022-07-06T04:00+01:00	0.002486	15.819342	0.000000
2022-07-06T04:00+00:00	2022-07-06T05:00+01:00	0.028528	15.510570	46859.352000
2022-07-06T05:00+00:00	2022-07-06T06:00+01:00	0.092565	15.394445	290898.749600
2022-07-06T06:00+00:00	2022-07-06T07:00+01:00	0.157062	15.771417	860752.028000
2022-07-06T07:00+00:00	2022-07-06T08:00+01:00	0.168572	16.653453	1860102.316000
2022-07-06T08:00+00:00	2022-07-06T09:00+01:00	0.199825	17.514479	3250751.075200
2022-07-06T09:00+00:00	2022-07-06T10:00+01:00	0.288301	17.984442	4684545.669600
2022-07-06T10:00+00:00	2022-07-06T11:00+01:00	0.343005	18.840695	6502044.337600
2022-07-06T11:00+00:00	2022-07-06T12:00+01:00	0.350454	19.738331	8836296.732000
2022-07-06T12:00+00:00	2022-07-06T13:00+01:00	0.350454	20.548915	11423616.653600
2022-07-06T13:00+00:00	2022-07-06T14:00+01:00	0.350454	20.326851	12952017.411200
2022-07-06T14:00+00:00	2022-07-06T15:00+01:00	0.350454	20.416987	14401149.083200
2022-07-06T15:00+00:00	2022-07-06T16:00+01:00	0.350454	20.357540	15729940.624000
2022-07-06T16:00+00:00	2022-07-06T17:00+01:00	0.350454	20.140188	16743760.609600
2022-07-06T17:00+00:00	2022-07-06T18:00+01:00	0.350454	19.746257	17391015.337600
2022-07-06T18:00+00:00	2022-07-06T19:00+01:00	0.350442	19.232523	17676677.430400
2022-07-06T19:00+00:00	2022-07-06T20:00+01:00	0.353420	18.051070	17854048.216000
2022-07-06T20:00+00:00	2022-07-06T21:00+01:00	0.353420	17.103692	17864939.988800
2022-07-06T21:00+00:00	2022-07-06T22:00+01:00	0.353420	16.174952	17864939.988800
2022-07-06T22:00+00:00	2022-07-06T23:00+01:00	0.353420	15.117701	17864939.988800
2022-07-06T23:00+00:00	2022-07-07T00:00+01:00	0.495798	14.563478	17864939.988800
2022-07-07T00:00+00:00	2022-07-07T01:00+01:00	0.937601	14.040610	17864939.988800
2022-07-07T01:00+00:00	2022-07-07T02:00+01:00	0.567461	13.360485	0.000000
2022-07-07T02:00+00:00	2022-07-07T03:00+01:00	1.000203	13.165882	0.000000
2022-07-07T03:00+00:00	2022-07-07T04:00+01:00	1.171765	12.930384	0.000000
2022-07-07T04:00+00:00	2022-07-07T05:00+01:00	1.330980	12.977229	10785.719600
2022-07-07T05:00+00:00	2022-07-07T06:00+01:00	2.213854	12.818373	66747.765600
2022-07-07T06:00+00:00	2022-07-07T07:00+01:00	3.091084	13.029153	161148.960000
2022-07-07T07:00+00:00	2022-07-07T08:00+01:00	4.343219	13.506123	380884.755200
2022-07-07T08:00+00:00	2022-07-07T09:00+01:00	5.687239	13.807202	671174.273600
2022-07-07T09:00+00:00	2022-07-07T10:00+01:00	7.131373	14.382336	1164415.163200
2022-07-07T10:00+00:00	2022-07-07T11:00+01:00	8.438198	14.893968	1717380.064000
2022-07-07T11:00+00:00	2022-07-07T12:00+01:00	8.924614	16.067903	2595073.088000
2022-07-07T12:00+00:00	2022-07-07T13:00+01:00	9.020767	17.277394	3371335.132800
2022-07-07T13:00+00:00	2022-07-07T14:00+01:00	9.328606	18.560817	4839923.024000
2022-07-07T14:00+00:00	2022-07-07T15:00+01:00	11.094101	16.848800	5605729.264800
2022-07-07T15:00+00:00	2022-07-07T16:00+01:00	11.449914	16.505076	6025477.747200
2022-07-07T16:00+00:00	2022-07-07T17:00+01:00	11.460794	16.972274	6470314.115200
2022-07-07T17:00+00:00	2022-07-07T18:00+01:00	11.468332	17.433275	6889905.250400
2022-07-07T18:00+00:00	2022-07-07T19:00+01:00	11.515112	17.254506	7121784.126400
2022-07-07T19:00+00:00	2022-07-07T20:00+01:00	11.594609	16.354318	7249275.420000
2022-07-07T20:00+00:00	2022-07-07T21:00+01:00	11.598553	15.434361	7256447.306400
2022-07-07T21:00+00:00	2022-07-07T22:00+01:00	11.598553	14.884316	7256447.306400
2022-07-07T22:00+00:00	2022-07-07T23:00+01:00	11.602176	14.746354	7256447.306400
2022-07-07T23:00+00:00	2022-07-08T00:00+01:00	11.604022	14.530718	7256447.306400
2022-07-08T00:00+00:00	2022-07-08T01:00+01:00	11.606461	14.458664	7256445.852800
2022-07-08T01:00+00:00	2022-07-08T02:00+01:00	0.000565	14.367184	0.000000
2022-07-08T02:00+00:00	2022-07-08T03:00+01:00	0.007533	14.168579	0.000000
2022-07-08T03:00+00:00	2022-07-08T04:00+01:00	0.027898	13.720954	0.000000
2022-07-08T04:00+00:00	2022-07-08T05:00+01:00	0.054804	13.412067	38611.543200
2022-07-08T05:00+00:00	2022-07-08T06:00+01:00	0.066430	13.683317	337932.498400
